时间(s),x1_aligned,y1_aligned,x2_aligned_corrected,y2_aligned_corrected,X坐标(m),Y坐标(m),x_smooth,y_smooth,vx,vy,speed,ax,ay,acceleration
471.35,44.064384024130945,1.5721102428045208,46.6425545228693,0.06744534251871673,45.353469273500124,0.8197777926616188,45.99452281106136,0.9333551112410841,-3.048343533534474,-0.08457448257863506,3.049516542264509,-0.6941636136636518,-0.7106753046801961,0.9934397370836688
471.45,44.1288999565149,1.538339334250363,46.18468365878004,-0.05876728073300869,45.156791807647465,0.7397860267586772,45.68621763963952,0.9213442864598154,-3.1161848906135625,-0.15334102297525587,3.1199554070235296,-0.6626635279178043,-0.664655503251885,0.9385573446707915
471.55,44.354102305711585,1.488479547183303,45.739379571812535,-0.025894798615883896,45.046740938762056,0.7312923742837095,45.371285832938504,0.9026869066460259,-3.180876239118065,-0.2175055832290423,3.1883039891644103,-0.631163442171779,-0.6186357018236184,0.8837858464045062
471.65,44.38407539656061,1.321187374716797,44.8825520229525,0.05816878828517383,44.63331370975656,0.6896780815009854,45.050042391815765,0.877843169813997,-3.242417579047947,-0.27706816334000767,3.2542339381267222,-0.5996633564257561,-0.572615900395374,0.8291472187889243
471.75,44.297951121966136,0.9814816201583891,43.62798274874831,0.10103967104833089,43.96296693535722,0.54126064560336,44.72280231712877,0.8472732739780118,-3.3008089104032434,-0.3320287633081431,3.3174662865900206,-0.5681632706799085,-0.5265960989670853,0.7746695770436859
471.85,44.27388678268425,0.43413519598034706,42.6566258247179,0.04793111239582759,43.465256303701075,0.24103315418808732,44.389880609734966,0.8114374171523533,-3.3560502331839546,-0.38238738313344867,3.377764538631093,-0.5366631849342386,-0.48057629753877407,0.720389444550541
471.95,44.26610054370122,-0.16831775815619085,42.25359299832752,-0.04231183414315204,43.25984677101437,-0.10531479614967144,44.051592270491824,0.7707957973513047,-3.4081415473901155,-0.4281440228159198,3.434928836427283,-0.505163099188391,-0.4345564961104853,0.6663550893430937
472.05,44.004871434233166,-0.4855818754033018,42.05293908758247,0.044915876889737194,43.02890526090782,-0.2203329992567823,43.70825230025679,0.7258086125891499,-3.4570828530216557,-0.4692986823555655,3.488791066532506,-0.47366301344236805,-0.3885366946822632,0.6126315478474179
472.15,43.34246205410595,-0.2836168431216843,41.8042068299987,0.24672310551138746,42.57333444205233,-0.01844686880514841,43.360175699887336,0.6769360608801702,-3.5028741500786107,-0.5058513617523901,3.539210775225982,-0.4421629276966981,-0.34251689325400775,0.5593083914922901
472.25,42.65801522224098,0.2139433080204961,41.502130677864464,0.08554374535608567,42.080072950052724,0.14974352668829088,43.00767747024091,0.6246383402386488,-3.5455154385610155,-0.5378020610063826,3.586071775898695,-0.4106628419506707,-0.29649709182568573,0.5065120879308712
472.35,42.43999740064348,0.6771444055400373,41.24865634992314,-0.5360507437879172,41.84432687528331,0.07054683087606006,42.65107261217497,0.5693756486788693,-3.5850067184687635,-0.5651507801175407,3.6292793466105135,-0.37916275620464773,-0.2504772903973853,0.45442630722430805
472.45,42.66175758248147,0.9622964891973155,41.26682521310963,-1.11733631092977,41.96429139779555,-0.07751991086622728,42.29067612654699,0.511608184215115,-3.6213479898019623,-0.5878975190858711,3.668757930988366,-0.34766267045898,-0.20445748896910768,0.40332641523488405
472.55,42.78152729208461,1.1119738109980093,41.428683928773424,-1.3237485703934975,42.10510561042902,-0.10588737969774409,41.926803014214414,0.4517961448616683,-3.6545392525605753,-0.6060422779113716,3.704449269611073,-0.31616258471313025,-0.15843768754087445,0.35364004412083627
472.65,42.412736402517815,1.1695770106452947,41.09194141534038,-1.1353785793240168,41.7523389089291,0.01709921566063899,41.55976827603471,0.39039972863281314,-3.6845805067446027,-0.6195850565940532,3.7363109015494107,-0.2846624989672849,-0.11241788611265788,0.3060563991102588
472.75,41.87919382854402,1.1494185025920753,40.16857837489531,-0.7281656445033244,41.02388610171967,0.21062642904437545,41.189886912865326,0.3278791335428295,-3.7114717523540453,-0.6285258551339082,3.764314986699947,-0.25316241322126193,-0.06639808468430808,0.26172488058600296
472.85,41.66355642463554,1.058996050263455,39.42942846110228,-0.5203450624777801,40.54649244286891,0.26932549389283744,40.81747392556373,0.2646945576060029,-3.7352129893888666,-0.6328646735309178,3.7884474090453875,-0.22166232758750026,-0.020378283256231394,0.22259708421266322
472.95,41.817304168844736,0.9163277386370557,39.25404320137438,-0.5830299513822562,40.53567368510956,0.16664889362739976,40.44284431498738,0.20130619883661716,-3.7558042178715554,-0.6326015117851554,3.8087071291574297,-0.24562323639620598,0.16296605338304196,0.2947689074732798
473.05,41.96074016280324,0.7499519742426541,39.35314996312683,-0.4617101547411835,40.656945062965036,0.14412090975073533,40.06631308198925,0.13817425524894306,-3.784337636668119,-0.600271462854302,3.8316494069029967,-0.6437589397498569,0.3954050692330685,0.7554937069778064
473.15,41.79649958598395,0.5944999187909402,39.432112348621196,-0.10358763450094871,40.61430596730257,0.24545614214499575,39.68597678765359,0.08125190626572945,-3.884556005821556,-0.5535204979385238,3.9237941210010536,-1.1633016175702402,0.5337721532212429,1.2799153741540803
473.25,41.43153321208257,0.5071441335756786,39.26971732284457,-0.09237492897639538,40.35062526746357,0.2073846022996416,39.28940188082476,0.02747015566121314,-4.01699796018222,-0.4935170322100291,4.047200473560645,-0.9258008121478816,0.9174597275066927,1.3033953718539635
473.35,41.06559510929298,0.5457959340136149,38.86557065961859,-0.548263588575358,39.965582884455785,-0.0012338272808715134,38.88257719561696,-0.017451500176298818,-4.069716168251174,-0.3700285524371435,4.086503495623582,-0.09334480793099607,1.411298814954168,1.414382408777313
473.45,40.70810045250506,0.6557449327506244,38.52943394687913,-0.8492942013094358,39.618767199692094,-0.09677463427940569,38.47545864717434,-0.046535554826232395,-4.035666921768423,-0.21125726921913135,4.04119253899808,0.5041062791251081,1.3386302116398183,1.430403434059156
473.55,40.178125523303095,0.6696590396617427,38.415167628344065,-0.6912786097641768,39.29664657582358,-0.010809785051217047,38.07544381126309,-0.059702954020134695,-3.96889491242613,-0.10230251010911898,3.9702131717902307,0.46549861509174245,0.6452033683106635,0.7955981065410827
473.65,39.35903156555314,0.4528635720872257,38.412425591627255,-0.3168921850930617,38.8857285785902,0.067985693497082,37.681679664688936,-0.06699605684806084,-3.9425671987500537,-0.08221659555696932,3.943424360279378,0.027360230018112382,0.034849861311065294,0.04430682814244892
473.75,38.424422088473506,0.02089986032023225,38.33691025489531,0.10043189251264825,38.38066617168441,0.06066587641644025,37.2869303715129,-0.0761462731315323,-3.963422866422506,-0.09533253784690433,3.9645692213471473,-0.0864228805605175,-0.0051087527450927915,0.08657374682308701
473.85,37.61248753371777,-0.570781858065226,37.93346083420272,0.5487667711340936,37.772974183960244,-0.011007543465566205,36.888995091404254,-0.08606256441744604,-3.959851774862161,-0.08323834610598811,3.960726537030986,0.3868319660412598,0.3040735203490777,0.49203625448621907
473.95,36.978024763216936,-1.2125685524929346,37.27741059885905,0.9018774540757741,37.12771768103799,-0.15534554920858024,36.49496001654029,-0.09279394235273371,-3.8860564732142366,-0.034517833777074965,3.8862097722406768,0.8344988818105515,0.6744617086010124,1.0729804192584589
474.05,36.39243705917594,-1.7406843993868775,36.925932502911316,0.8547829609257465,36.65918478104363,-0.4429507192305655,36.11178379676123,-0.0929661311728626,-3.792951998500013,0.05165399561424503,3.793303704976463,0.6674485995200433,1.0061515492415962,1.2074057201465178
474.15,35.764735410043244,-2.0385583592714607,37.04219742360087,0.42565336531168446,36.403466416822056,-0.8064524969798881,35.736369616840115,-0.08246314322988235,-3.7525667533101976,0.16671247607129006,3.75626813309791,0.31945866064798495,1.1022474738393775,1.1476076548404046
474.25,35.18625616484133,-2.18785814525189,37.16290479219003,0.11785476224749414,36.17458047851568,-1.035001691502198,35.36127044609902,-0.059623635958597015,-3.7290602663704013,0.27210349038217063,3.7389745625907445,0.7112048066936753,0.8265885736411833,1.0904407123444877
474.35,34.786774478066036,-2.3156928413760367,36.97050913655051,0.12479374784601069,35.87864180730827,-1.095449546765013,34.990557563565865,-0.028042445153435843,-3.61032579197143,0.3320301907995643,3.6255615250298168,1.7213732659917718,0.41151664165144036,1.7698790544066165
474.45,34.531787206821676,-2.4544502360308624,36.435539147859615,0.13604433050511053,35.483663177340645,-1.159202952762876,34.63920528770457,0.006782402201330943,-3.3847856131719687,0.3544068187124774,3.40328926779459,2.1815215484884156,0.24892394153942235,2.1956774342309067
474.55,34.22251291081921,-2.5417968219430844,35.71847207127516,0.017809462034489243,34.97049249104718,-1.2619936799542977,34.31360044093132,0.04283891858907575,-3.174021482273648,0.3818149791074601,3.196903978571367,1.6025071360091834,0.4103158386298383,1.6542031944083722
474.65,33.692440473687725,-2.531247992947001,35.21679503336967,-0.05002817473600807,34.454617753528694,-1.2906380838415046,34.004400991249696,0.08314539802284032,-3.064284185970059,0.43646998643846374,3.095213017135942,0.8079774817874125,0.5715148986438284,0.9896751438969223
474.75,32.932710213404555,-2.4561880161189835,34.9936821302381,0.03371277716745913,33.96319617182132,-1.2112376194757621,33.700743603737166,0.13013291587678835,-3.0124259859161286,0.49611795883625176,3.0530056255602624,0.6565648343978342,0.5331925991866439,0.8457965060197781
474.85,31.978529381227908,-2.3664332514833735,34.602967082430794,0.21947522059554989,33.290748231829355,-1.0734790154439118,33.40191579406633,0.18236898979011323,-2.9329712190904624,0.5431085062758167,2.9828320471662737,1.0656273842430994,0.4690370891314288,1.1642841204060435
474.95,30.972148946408968,-2.2304921757306104,33.84794288279636,0.4562669893092207,32.41004591460266,-0.8871125932106949,33.11414935991894,0.2387546171319764,-2.7993005090674603,0.5899253766625588,2.860785781930518,1.4216969925649101,0.40232833144569613,1.4775284853267596
475.05,30.162863596187908,-1.935565382216739,32.95388044442015,0.7085238450692672,31.558372020304027,-0.6135207685737358,32.842055692252714,0.30035406512265184,-2.6486318205774158,0.6235741725649743,2.721046723168371,1.3072804722763556,0.010725574302154265,1.3073244704889457
475.15,29.72080029997325,-1.4276960611643752,32.14784192642326,0.9500997208422691,30.934321113198255,-0.23879817016105304,32.58442299580334,0.3634694516449996,-2.5378444146121297,0.5920704915229902,2.605993426643716,0.7828810396732774,-0.6999476557435649,1.0501568659304303
475.25,29.480798857058012,-0.90243829171142,31.607804421459715,1.1666216267688054,30.54430163925886,0.13209166752869272,32.33448680933017,0.4187681634272768,-2.4920556126427247,0.4835846414162295,2.5385419598497423,0.2252105316014806,-1.1712333524167844,1.1926891251946925
475.35,29.203881931824693,-0.6066710066439075,31.349961170791328,1.33495265051492,30.27692155130801,0.3641408219355063,32.08601187327468,0.4601863799282675,-2.4928023082918234,0.35782382103958005,2.5183528813747307,-0.06956793914400156,-1.0212309577072285,1.0235977565119838
475.45,28.88117931388208,-0.5330571614166906,31.16256314575364,1.4199722946117108,30.02187122981786,0.4434575665975101,31.835926347671695,0.4903329276352091,-2.505969200471528,0.2793384498747373,2.521489957007628,-0.09045580884881219,-0.47811855173201007,0.48660004404521756
475.55,28.733927918063987,-0.42004373415207474,30.93972379976496,1.4955771579156183,29.836825858914473,0.5377667118817717,31.58481803318026,0.5160540699032277,-2.51089347006159,0.2622001106931563,2.524546477299524,-0.058977358376006615,0.022989362542081327,0.06329960182420716
475.65,28.902249621459436,-0.07215150591430855,30.754743375932858,1.7896198711813243,29.828496498696147,0.8587341826335079,31.333747653659263,0.5427729497738523,-2.517764672146732,0.28393632238315464,2.5337242903438826,-0.08851157471104085,0.2947984563219618,0.3077993318830302
475.75,29.161787519701278,0.3975920561459021,30.618228105832724,2.2124758034555256,29.890007812767003,1.3050339298007139,31.081265098750798,0.5728413343798715,-2.528595785003802,0.32115980195756205,2.5489096222370096,0.06306853639370123,0.35662010835214747,0.36215403071613195
475.85,29.205153055217473,0.802464658874445,30.431135572298444,2.2063037412697124,29.81814431375796,1.5043842000720786,30.828028496658387,0.6070049101653793,-2.505150964867989,0.35526034405360035,2.5302156565866274,0.47442594418574663,0.25481420839492736,0.5385260043084927
475.95,28.9109826400815,1.0346764560135246,30.210738688614445,1.8224977011735322,29.56086066434797,1.4285870785935284,30.580234905777086,0.6438934031906077,-2.433710596166631,0.3721226436365591,2.4619956392733116,0.640972632432187,0.17114385848387142,0.6634275663731459
476.05,28.34393765601222,1.0653700482032205,30.15197429405118,2.0373863934546517,29.2479559750317,1.5513782208289362,30.34128637742495,0.681429438892708,-2.3769564383815225,0.3894891157503824,2.4086559906411265,0.19946758906641454,0.3296254773749979,0.3852794757350348
476.15,27.61803069124335,0.9161404531997267,30.226525901322976,2.993200270169501,28.922278296283164,1.9546703616846137,30.104843618100674,0.7217912263407019,-2.3938170783533392,0.4380477391115737,2.4335665239226314,-0.3780893927215751,0.5017824799910608,0.6282811839571107
476.25,27.012326991432403,0.7966649751566521,30.066674780624183,3.524726820019996,28.539500886028293,2.160695897588324,29.862522961754173,0.7690389867150427,-2.4525743169258547,0.4898456117486174,2.5010136951631634,-0.33323916760930467,0.24318012142259865,0.4125347431235969
476.35,26.83485877300014,0.9508778981636651,29.622532943401797,3.1760962825553243,28.228695858200968,2.063487090359495,29.61432875471539,0.8197603486904477,-2.4604649118752153,0.4866837633961045,2.5081364931204413,0.45333088577163355,-0.24928870592783642,0.5173526368906117
476.45,27.11084579976299,1.329150898062121,29.339783178103747,2.6682566310451525,28.22531448893337,1.9987037645536367,29.37042997937902,0.8663757393942857,-2.3619081397715074,0.4399878705630388,2.402540194660955,1.2719626450539585,-0.33531748252075316,1.3154188627569234
476.55,27.58269538293228,1.5882930424456319,29.336301970649185,2.3758382041369153,28.45949867679073,1.9820656232912737,29.141947126760982,0.9077579228030754,-2.206072382864366,0.4196202668919386,2.2456260879370196,1.2781979159104797,0.1065245515507534,1.2826290938229115
476.65,28.014704051726905,1.478857010407391,29.19914459669344,2.038007252095168,28.606924324210173,1.7584321312512796,28.929215502806045,0.9502997927726925,-2.1062685565893533,0.4612927808731943,2.1561906831638806,0.4774821881743876,0.5547803266325952,0.7319634217926265
476.75,28.30790998176405,1.1774242936942971,28.702242088627248,1.6144715936538059,28.50507603519565,1.3959479436740514,28.720693415443016,1.0000164789777353,-2.1105759452294666,0.5305763322184829,2.1762449459772846,-0.18546568900009056,0.5460127321635881,0.5766519101511973
476.85,28.40458489715105,0.9623434015965752,27.95453619849182,1.453843304858179,28.179560547821435,1.208093353227377,28.507100313760056,1.0564150592164132,-2.14336169438938,0.5704953273059368,2.217986535453636,0.021001558696720157,0.2163672383903017,0.21738410088214233
476.95,28.409107670466675,1.002938574159641,27.154763899898832,1.6281690583670658,27.781935785182753,1.3155538162633533,28.292021076565042,1.1141155444389486,-2.1063756334901216,0.5738497798965531,2.1831449514973196,0.7283409805664474,0.12553780152675198,0.7390807287331095
477.05,28.587964322761792,1.3595097821835727,26.590538047041786,1.766380310557939,27.58925118490179,1.5629450463707557,28.085825187061936,1.17118501519575,-1.9976934982760572,0.5956028876112929,2.084591593762515,1.092023682891911,0.4844582821804181,1.1946612704737751
477.15,29.120572093130956,1.9991892926223256,26.37595941855028,1.7251415892929827,27.74826575584062,1.862165440957654,27.89248237690974,1.2332361219612342,-1.8879708969116897,0.6707414363326587,2.003578843469637,0.9231278786614249,0.7401073177545535,1.1831838074262941
477.25,29.809880545282144,2.5353992995224286,26.36127397407107,1.7387222942113405,28.085577259676608,2.1370607968668844,27.70823100767951,1.3053333024623122,-1.8130679225437303,0.7436243511622372,1.9596409026652042,0.6832315137225377,0.287206797897119,0.7411430672292002
477.35,30.371408580421708,2.5136946094567,26.35130721881903,1.782373401835545,28.36135789962037,2.1480340056461227,27.52986879240091,1.3819609921937155,-1.7513245941671511,0.7281827959120956,1.8966781536141268,0.6118315714153207,-0.5659034195835945,0.8334173936731502
477.45,30.67445899565777,1.9525130362946306,26.1209669328461,1.420051356918766,28.397712964251934,1.6862821966066983,27.357966088846002,1.4509698616447644,-1.6907016082606383,0.6304436672454926,1.8044198917505467,0.4428521605215555,-0.9624705140190325,1.0594656796870157
477.55,30.742118484002436,1.343175401202338,25.746385238840627,0.696666531048177,28.24425186142153,1.0199209661252575,27.191728470748707,1.5080497256428427,-1.66275416206282,0.5356886931082453,1.7469155043622602,0.03322027161310603,-0.7485829198520071,0.7493196743314599
477.65,30.614935304255848,1.0868871736258765,25.737876495653833,0.3942706245718227,28.17640589995484,0.7405788990988496,27.025415256433362,1.5581076002664378,-1.6840575539380156,0.48072708327505714,1.7513276031542002,-0.2752677888643614,-0.5329589063018579,0.5998479402254768
477.75,30.376558952998522,1.1421518931181405,26.19574966202835,0.7472280987652095,28.286154307513435,0.944689995941675,26.854916959961027,1.604195142297876,-1.7178077198357047,0.4290969118478495,1.7705895973049497,-0.23383562228758603,-0.6740749410165546,0.7134816916761735
477.85,30.120439715717882,1.3554526117728405,26.577694580034233,1.113096229510807,28.349067147876056,1.2342744206418237,26.681853712466143,1.6439269826360272,-1.7308246783955434,0.34591209507171555,1.765052193239605,-0.055120473593792366,-1.0085109805563284,1.0100161704209942
477.95,29.91761390553667,1.5423372670010498,26.57305779468692,1.1424794484610918,28.245335850111793,1.3424083577310708,26.50875202428184,1.6733775613122348,-1.7288318145544657,0.22739471573653794,1.7437223975623493,0.10232067205806278,-1.337602513006616,1.3415103438781335
478.05,29.81670386321198,1.487418681531684,26.285303318077503,1.0131364130830298,28.05100359064474,1.2502775473073569,26.33608734955517,1.6894059257833451,-1.7103605439839262,0.0783915924703315,1.7121560770522724,0.3930223813704886,-1.5745691012308938,1.6228784448655402
478.15,29.815740494718508,1.0874815039626715,25.959801731348676,0.8754528056675233,27.887771113033594,0.9814671548150974,26.166679915484977,1.6890558798063047,-1.65022733828035,-0.08751910450971243,1.6525464779128094,0.7933510415023498,-1.5628263457603542,1.7526642753406956
478.25,29.714287049050284,0.6933777063148318,25.99237354788213,0.7788211624833457,27.853330298466208,0.7360994343990888,26.006041881899026,1.6719021048813987,-1.5516903356834202,-0.23417367668181038,1.5692610390575568,0.9458912665866096,-1.2031484877686762,1.530449793957604
478.35,29.27333777257372,0.7479586981876256,26.33806611682711,0.7470215707732775,27.805701944700417,0.7474901344804515,25.856341848348222,1.642221144469932,-1.4610490849629851,-0.3281488020635024,1.4974465148935663,0.6670498650559313,-0.7424610643381245,0.9981001725925294
478.45,28.50798887886202,1.1991758438283049,26.303173871204823,0.7777107351942625,27.40558137503342,0.9884432895112837,25.713832064906363,1.6062723444686833,-1.4182803626722036,-0.38266588954946906,1.4689970626812987,0.22347733476467482,-0.6618749186790717,0.6985846599589417
478.55,27.687438548693212,1.500080462132022,25.734755132203407,0.8466677077305504,26.71109684044831,1.1733740849312864,25.572685775813717,1.5656879665600207,-1.41635361801004,-0.46052378579934683,1.4893420455144255,0.004809783051216171,-1.1095399706942184,1.1095503956923845
478.65,27.038966985126752,1.2357847108838012,25.333291734802742,0.9022120032111915,26.186129359964745,1.0689983570474964,25.43056134130429,1.514167587308793,-1.4173184060619601,-0.6045738836883632,1.5408767131084973,0.03660053206154313,-1.589394895259676,1.5898162573155126
478.75,26.57799083387142,0.6057136765374835,25.346230926407266,0.9643348337857229,25.962110880139342,0.7850242551616032,25.28922209460126,1.4447731898223206,-1.4090335115977297,-0.7784027648513543,1.609747278653908,-0.04228354795665894,-1.5648224556976775,1.5653936298207913
478.85,26.262761894672195,-0.04188255347346337,25.26867042641873,1.156655230582965,25.765716160545463,0.5573863385547508,25.14875463898468,1.3584870343384867,-1.4257751156532938,-0.9175383748279698,1.6954973753144282,-0.4234264112538203,-1.0726282239337863,1.153178751333304
478.95,25.95495596488925,-0.46807820899579594,24.88642229230498,1.4022369766698595,25.420689128597118,0.46707938383703174,25.004067071470537,1.261265514856685,-1.493718793848513,-0.9929284096381603,1.7936283510702051,-0.8374709165490396,-0.3864622213868983,0.9223397338425708
479.05,25.419672839496197,-0.5432718371588036,24.492190379196508,1.327639968687727,24.95593160934635,0.3921840657644617,24.85001088021491,1.1599013524108095,-1.5932692989631398,-0.9948308191053671,1.878349120280985,-0.9686958995335044,0.26415492969331256,1.0040665180426565
479.15,24.51371520577845,-0.19288922407710338,24.221029352119338,0.9447142503138317,24.367372278948892,0.37591251311836416,24.685413211677837,1.0622993510355663,-1.687457973755258,-0.9400974236994858,1.931656692902911,-0.7729607650191858,0.5679444180237749,0.9591815293381172
479.25,23.477493146769394,0.45654781293380653,23.923508276617575,0.852650048737817,23.700500711693486,0.6545989308358118,24.51251928546378,0.9718818676708696,-1.7478614519670121,-0.8812419355005863,1.9574491064027824,-0.37135362271075495,0.46474135494810587,0.5948848965131012
479.35,22.63978056764282,1.2289967459638054,23.62582517487577,1.2431274337936111,23.132802871259294,1.2360620898787082,24.335840921284355,0.8860509639354089,-1.7617286982974258,-0.8471491527098435,1.9548272796699324,-0.0016363560875195136,0.29362415201343844,0.29362871165275367
479.45,22.155976757298497,1.9657408827971905,23.637315886526643,1.6508139105320587,22.89664632191257,1.8082773966646246,24.160173545804216,0.8024520371288624,-1.7481887231845161,-0.8225171050978852,1.932019202815571,0.09439285974442065,0.28622872961083556,0.30139160178306673
479.55,22.0081063883588,2.525389366915771,23.99151342255734,1.8207963137603105,22.999809905458072,2.173092840338041,23.986203176647372,0.7215475429157945,-1.7428501263485374,-0.7899034067876634,1.913497832496256,0.018204635916143932,0.4374212487661404,0.43779990593988144
479.65,22.107984516753678,2.8011428042695337,24.291333134708154,1.8787991281426217,23.199658825730914,2.339970966206078,23.81160352053443,0.6444713557712938,-1.7445477960012865,-0.7350328553446372,1.8930716602836346,0.10091334895894015,0.7177538391576072,0.7248131328995033
479.75,22.11673983881784,2.8215544618703774,24.327842110972853,1.8781196211876787,23.222290974895344,2.349837041529028,23.637293617447035,0.5745409718468336,-1.7226674565567448,-0.6463526389561093,1.8399333954698498,0.31773330160381746,0.9145884797270206,0.9682079002969586
