时间(s),x1_aligned,y1_aligned,x2_aligned_corrected,y2_aligned_corrected,X坐标(m),Y坐标(m)
164.426,-4.191416683037289,5.520317202751167,-3.6677286903921487,4.999856023385549,-3.929572686714719,5.260086613068358
164.526,-4.266751331258572,5.34619772313809,-3.66760229775611,5.0418967774396,-3.967176814507341,5.194047250288845
164.626,-4.2768133298483555,5.021130983199272,-3.756251869259635,5.043689200660278,-4.0165325995539956,5.0324100919297745
164.726,-4.278485285710416,4.759154363689642,-3.909939122664788,5.002706285457932,-4.094212204187603,4.880930324573787
164.826,-4.326662237616403,4.7591265746828135,-4.045626885895538,4.8994047138070265,-4.18614456175597,4.82926564424492
164.926,-4.390446337146129,4.911052171598137,-4.0886919175529375,4.740800484634136,-4.239569127349533,4.825926328116136
165.026,-4.396721886895873,4.9528677069554785,-4.0574655887845905,4.657163175110149,-4.227093737840232,4.805015441032814
165.126,-4.3150179219672005,4.7670786685852855,-3.994968177801268,4.743611774055363,-4.154993049884235,4.755345221320324
165.226,-4.195364686681764,4.50921719091619,-3.9500209785199982,4.831409338643087,-4.0726928326008816,4.670313264779638
165.326,-4.094838484187076,4.3438076593707,-3.966412870735242,4.749514227471883,-4.03062567746116,4.5466609434212915
165.426,-4.055443183921064,4.260005209487232,-4.062002062045267,4.581521936487732,-4.058722622983165,4.420763572987482
165.526,-4.111170548304884,4.160415604600802,-4.212790842556368,4.449907193995509,-4.161980695430626,4.3051613992981554
165.626,-4.239980276946274,4.007929970253676,-4.25328850460314,4.378024520388198,-4.246634390774707,4.192977245320938
165.726,-4.314920350001686,3.8796055556782423,-4.066047094192589,4.360937981163625,-4.190483722097138,4.120271768420934
165.826,-4.221033754350669,3.850352745011379,-3.8672826697933407,4.379670030150563,-4.044158212072005,4.115011387580971
165.926,-4.039545116699773,3.872510183193147,-3.862841918523465,4.411834587348246,-3.951193517611619,4.142172385270697
166.026,-3.948123905681884,3.838157924000463,-3.8834300296374518,4.4354530491066,-3.915776967659668,4.1368054865535315
166.126,-4.016864483869059,3.706469360617524,-3.7402047033116994,4.4379670921116325,-3.8785345935903788,4.072218226364578
166.226,-4.112926148831749,3.5631875723028834,-3.5412751812742287,4.444092038042973,-3.8271006650529884,4.003639805172928
166.326,-4.098960544361183,3.4953611272268437,-3.4186922851418506,4.4775735115703945,-3.7588264147515167,3.986467319398619
166.426,-3.9861078187437706,3.48487354760995,-3.303321614535667,4.521004704330641,-3.6447147166397187,4.002939125970296
166.526,-3.858914031650012,3.4618062115213593,-3.124132088134825,4.5491504120604205,-3.4915230598924185,4.00547831179089
166.626,-3.7639992046095796,3.4030232098500464,-3.0036911228463645,4.546614279929351,-3.383845163727972,3.9748187448896983
166.726,-3.6759033695280743,3.3737756077787373,-3.0531280960061187,4.512766621488593,-3.3645157327670967,3.9432711146336654
166.826,-3.5678860818059692,3.4409630594887406,-3.144221728436554,4.496205574382569,-3.3560539051212617,3.9685843169356545
166.926,-3.468620580496745,3.604188798340931,-3.141285697035419,4.526549317264849,-3.304953138766082,4.06536905780289
167.026,-3.433858058540366,3.829518471114605,-3.1181241595145908,4.508268368732384,-3.2759911090274785,4.168893419923495
167.126,-3.4714618918983935,4.071457926205512,-3.1734965189710715,4.366363608242713,-3.3224792054347327,4.218910767224113
167.226,-3.4991725158782163,4.263301438957279,-3.296492679228059,4.233105018752706,-3.397832597553138,4.248203228854992
167.326,-3.4377343998120917,4.348447077445966,-3.4567847649480936,4.2251885557823385,-3.4472595823800924,4.286817816614152
167.426,-3.3155647582627132,4.373967224970811,-3.6560432834246517,4.189744961605441,-3.4858040208436822,4.281856093288126
167.526,-3.214314107035687,4.437927833313238,-3.88947684664481,3.9950766752772937,-3.551895476840248,4.216502254295266
167.626,-3.188647480239301,4.584347195015768,-4.094448102739166,3.8637381362251366,-3.6415477914892334,4.224042665620452
167.726,-3.2419292970380997,4.7552509719185405,-4.222560646393082,3.996236142394621,-3.7322449717155908,4.37574355715658
167.826,-3.363799149757115,4.884508257454781,-4.3402278223684325,4.150634925432301,-3.8520134860627735,4.5175715914435415
167.926,-3.476521175362187,4.93150807399276,-4.509826099448926,4.072825042419218,-3.9931736374055564,4.502166558205989
168.026,-3.4696324683257447,4.868600351384276,-4.662774692429552,3.902444918473007,-4.066203580377648,4.385522634928641
168.126,-3.311821562520198,4.69844602755923,-4.733529207524926,3.832765118964934,-4.022675385022562,4.265605573262082
168.226,-3.120573669603469,4.480341904331168,-4.79964807061682,3.8778369022442627,-3.9601108701101446,4.1790894032877155
168.326,-3.014872722315086,4.277336863707944,-4.925348694533426,3.9943215574477717,-3.970110708424256,4.1358292105778585
168.426,-2.9897691866326257,4.131829835597995,-4.9783816202212225,4.088539803884666,-3.984075403426924,4.110184819741331
168.526,-2.979105817519258,4.075510448809145,-4.836128606533026,4.085445321737702,-3.907617212026142,4.080477885273424
168.626,-2.954711217984101,4.091873513964358,-4.6109631558286095,4.034864204511439,-3.782837186906355,4.063368859237898
168.726,-2.960440644500125,4.074227978726539,-4.444251099496991,3.9978458626444304,-3.702345871998558,4.0360369206854845
168.826,-3.0403748147595215,3.9227865651891025,-4.358335841536018,3.955460560989097,-3.69935532814777,3.9391235630890997
168.926,-3.174434965407508,3.6780010089591233,-4.349039585382817,3.896789485334163,-3.761737275395163,3.787395247146643
169.026,-3.310883962000579,3.4496366593322434,-4.425122159622326,3.922936650799611,-3.8680030608114526,3.6862866550659272
169.126,-3.4206842824302335,3.310131848855805,-4.571597627809116,4.0987806481926725,-3.996140955119675,3.704456248524239
169.226,-3.5177734451409686,3.2610231623014414,-4.6655593682281555,4.232275541737879,-4.091666406684562,3.74664935201966
169.326,-3.6176145409565357,3.292182649924799,-4.607341014664662,4.14297698738342,-4.112477777810599,3.7175798186541096
169.426,-3.708985518872764,3.361253338142729,-4.4981579081736704,3.9537715345538107,-4.103571713523217,3.65751243634827
169.526,-3.7675780831657866,3.4101430573704876,-4.459258744735609,3.8333475079344717,-4.113418413950698,3.62174528265248
169.626,-3.7871789189471374,3.410057922419528,-4.4911439327626494,3.8302694397781036,-4.139161425854893,3.620163681098816
169.726,-3.7956674498666225,3.3873309623283907,-4.559476777805484,3.9405445396739522,-4.177572113836053,3.6639377510011713
169.826,-3.8214243980455764,3.3717964117245756,-4.611320461537369,4.070074518990204,-4.216372429791473,3.72093546535739
169.926,-3.8657508069055657,3.371930748400571,-4.607063254483244,4.11463310506187,-4.236407030694405,3.7432819267312203
170.026,-3.9164695150061606,3.3855874060806457,-4.57899390645226,4.019587587312228,-4.2477317107292105,3.7025874966964367
170.126,-3.9585792314624473,3.4091634566992446,-4.5582186596417085,3.7789968832644343,-4.258398945552078,3.594080169981839
170.226,-3.9719682226854864,3.436470400962051,-4.499213246517281,3.532092860753466,-4.235590734601384,3.484281630857758
170.326,-3.939976961366485,3.461645415135791,-4.372068195234279,3.4309226093240754,-4.156022578300382,3.446284012229933
170.426,-3.879409415655665,3.4839111633687243,-4.285963726438046,3.533621155049528,-4.082686571046856,3.5087661592091264
170.526,-3.82363373891393,3.5049704917469713,-4.33250903463109,3.8169620732201786,-4.0780713867725105,3.660966282483575
170.626,-3.7997517995768555,3.5216140463558046,-4.393939517254514,4.026185199466301,-4.096845658415685,3.7738996229110526
170.726,-3.822895974813049,3.521391944410894,-4.346446799737,3.946932409008003,-4.084671387275025,3.7341621767094484
170.826,-3.9004497777938902,3.4944479364528345,-4.2514212165193515,3.7579874750859386,-4.075935497156621,3.6262177057693865
170.926,-3.9861759597025985,3.4610188738121925,-4.188283681647274,3.6765390335612205,-4.087229820674937,3.5687789536867065
171.026,-4.007701054028274,3.456069945353492,-4.123378718574154,3.6802532727568504,-4.065539886301214,3.5681616090551715
171.126,-3.945994849040294,3.4910487372340673,-4.016326594366008,3.6960385551462887,-3.981160721703151,3.593543646190178
171.226,-3.8823623786289723,3.533124255686946,-3.912926941131927,3.6872943873428987,-3.8976446598804495,3.6102093215149225
171.326,-3.892943055513399,3.547102047992036,-3.865413197308043,3.624482128281989,-3.879178126410721,3.5857920881370124
171.426,-3.9188210305284046,3.5186832813015596,-3.865574661596116,3.4698194020466406,-3.8921978460622606,3.4942513416741
171.526,-3.8349802282219883,3.444175205379137,-3.8916949186758356,3.222413905271341,-3.863337573448912,3.3332945553252387
171.626,-3.6218740472053534,3.344035530898162,-3.9284788368730155,3.0371773596484157,-3.7751764420391845,3.190606445273289
171.726,-3.458532837360873,3.2838431123342398,-3.9662044983899083,3.0585601600059764,-3.7123686678753907,3.171201636170108
171.826,-3.5184889577711775,3.323474610555845,-4.011021557288581,3.2333633686564998,-3.7647552575298793,3.2784189896061724
171.926,-3.747374151142159,3.433902561955982,-4.0680424867296825,3.4549974388339457,-3.9077083189359207,3.444450000394964
172.026,-3.9783389219379086,3.5421675494591667,-4.1223594644084525,3.600959719973348,-4.05034919317318,3.5715636347162576
172.126,-4.122210880177884,3.5999571709916807,-4.15542014941561,3.5907294488323735,-4.138815514796747,3.5953433099120273
172.226,-4.236932644439784,3.6057505237326186,-4.1541144218891395,3.52762651525829,-4.195523533164462,3.5666885194954543
172.326,-4.38221167485712,3.567101757579155,-4.119982500424177,3.5178379826139743,-4.251097087640648,3.5424698700965647
172.426,-4.497582237304283,3.524313818984172,-4.107723736397002,3.4951789552352697,-4.302652986850642,3.509746387109721
172.526,-4.463849233841422,3.5336187020706165,-4.158100499140826,3.379596021224293,-4.310974866491124,3.4566073616474546
172.626,-4.264964383095105,3.615081817709108,-4.202968097035415,3.207933662775203,-4.23396624006526,3.4115077402421554
172.726,-4.079003052393396,3.7207658436789055,-4.171807360505209,3.035398706942828,-4.125405206449303,3.3780822753108666
172.826,-4.076032521240824,3.7997459673550735,-4.0935082691070575,2.873749466131759,-4.0847703951739405,3.3367477167434165
172.926,-4.181378155962481,3.838542936015153,-4.0104325450213985,2.7467304046343837,-4.09590535049194,3.292636670324768
173.026,-4.199744669943246,3.8422620052109866,-3.919419731790761,2.769479108944193,-4.059582200867004,3.30587055707759
173.126,-4.037685785939991,3.81425150094181,-3.819850657251458,2.992701250586312,-3.9287682215957247,3.403476375764061
173.226,-3.794285803932948,3.7543147009917512,-3.7667934650530546,3.117981719010743,-3.7805396344930013,3.436148210001247
173.326,-3.5808339002266267,3.663355765701856,-3.794768374971682,2.9117682772419267,-3.6878011375991546,3.2875620214718912
173.426,-3.4338350100352595,3.5547062504611393,-3.800416595477017,2.749080964675815,-3.617125802756138,3.151893607568477
173.526,-3.352602900990027,3.4478329967973487,-3.697926474122443,2.984320294700063,-3.525264687556235,3.2160766457487058
173.626,-3.3319335157013836,3.35814824871601,-3.6095539261026515,3.280836400297633,-3.4707437209020178,3.3194923245068217
173.726,-3.35865948149214,3.2933815457206705,-3.661369508884351,3.2576365852753018,-3.510014495188246,3.275509065497986
173.826,-3.4206103421170617,3.259464703707305,-3.7866347813804886,3.0474072171415747,-3.603622561748775,3.1534359604244395
173.926,-3.5212273340915266,3.254387584641204,-3.890934610516992,2.8622460545339905,-3.7060809723042594,3.0583168195875974
174.026,-3.6714260862230716,3.2721165795935856,-3.961956093825217,2.7182173569052837,-3.816691090024144,2.9951669682494346
174.126,-3.852162643437726,3.298256898393235,-4.011313911840948,2.6162360162343328,-3.931738277639337,2.9572464573137838
174.226,-3.9881387054801514,3.3027970333642465,-4.064230846512169,2.692652953789554,-4.02618477599616,2.9977249935769
174.326,-4.0105548040711065,3.2598332710535534,-4.136641501098434,3.020797146456749,-4.07359815258477,3.140315208755151
174.426,-3.9563641203697855,3.192023300730217,-4.193719662693154,3.2864737643024258,-4.07504189153147,3.2392485325163216
174.526,-3.914608699523273,3.1458958125294836,-4.201183978792375,3.215968862205311,-4.057896339157824,3.1809323373673974
174.626,-3.926995965962789,3.141109150448321,-4.177693354668791,3.0850158411123356,-4.05234466031579,3.113062495780328
174.726,-3.9458080452816584,3.146635065402294,-4.146650161087913,3.2014809800925965,-4.0462291031847855,3.1740580227474453
174.826,-3.9229504498294383,3.1305710803931204,-4.0974903730097045,3.452314724634698,-4.010220411419572,3.291442902513909
174.926,-3.8891804205458103,3.100200001638195,-4.020465914301813,3.642654749247595,-3.9548231674238115,3.371427375442895
175.026,-3.913798133285068,3.082161208018989,-3.943058900268129,3.671303478101727,-3.9284285167765987,3.376732343060358
175.126,-3.9992373183084435,3.0915020144896626,-3.8971333984251895,3.51079744298323,-3.9481853583668167,3.301149728736446
175.226,-4.022081802015378,3.12128031425897,-3.894851093703921,3.334944856479981,-3.9584664478596494,3.2281125853694754
175.326,-3.8686065108318726,3.1616282996637,-3.9321340474174837,3.3062366364256883,-3.900370279124678,3.233932468044694
175.426,-3.621259998132482,3.1984506656206064,-3.9596482089938148,3.340622840836535,-3.7904541035631483,3.2695367532285706
175.526,-3.458971123767803,3.2157270265635036,-3.941352004161347,3.322609601597038,-3.700161563964575,3.2691683140802708
175.626,-3.4573041379308043,3.2161081709800725,-3.9396298757357506,3.2574682058825717,-3.6984670068332774,3.236788188431322
175.726,-3.496779439747772,3.2372662069966354,-4.010005070427895,3.178467901412499,-3.7533922550878334,3.2078670542045673
175.826,-3.4544554901111844,3.3132109500243003,-4.082130033442152,3.1101046227909297,-3.768292761776668,3.2116577864076152
175.926,-3.3573612277549487,3.4153130903330635,-4.072276328816716,3.0783835919976106,-3.7148187782858324,3.246848341165337
176.026,-3.3065214770552207,3.4840837566464793,-3.969062797431508,3.1241204936299756,-3.6377921372433644,3.304102125138227
176.126,-3.349430007047678,3.487385300785445,-3.803680455088346,3.253092015369732,-3.5765552310680118,3.3702386580775885
176.226,-3.432244254562806,3.4447627528519265,-3.705261740435232,3.3161083946176975,-3.568752997499019,3.380435573734812
176.326,-3.497496239114921,3.3790638940115034,-3.7679116273528908,3.1964007099642764,-3.632703933233906,3.28773230198789
176.426,-3.5504082414312577,3.2932823246142324,-3.847683807807657,3.0618498550383415,-3.6990460246194576,3.177566089826287
176.526,-3.627096066205399,3.1807819289237083,-3.792566130675569,3.0819615604640864,-3.7098310984404836,3.1313717446938973
176.626,-3.7372380991471044,3.0597752020066347,-3.6563343543858604,3.148091089808495,-3.6967862267664824,3.1039331459075648
176.726,-3.8405423217686736,2.9951787654316147,-3.538546254885214,3.1176735761853367,-3.689544288326944,3.056426170808476
176.826,-3.896974097652246,3.0431278248858433,-3.5160997686361477,2.990614097953192,-3.706536933144197,3.0168709614195177
176.926,-3.9144606225246696,3.1437334091657068,-3.628893873962239,2.812819667786309,-3.7716772482434546,2.978276538476008
177.026,-3.924725789917215,3.1801840224363667,-3.791491556115201,2.67173509037697,-3.858108673016208,2.925959556406668
177.126,-3.956483754543936,3.1116836726220582,-3.8940253460363765,2.6351116498545104,-3.9252545502901564,2.8733976612382843
177.226,-4.032484803960999,3.0406835396179575,-3.854241950497344,2.6503887560784403,-3.9433633772291716,2.8455361478481986
177.326,-4.163093058006576,3.07089322724798,-3.6568864286006195,2.6419180500830115,-3.9099897433035977,2.8564056386654957
177.426,-4.260888539908106,3.185173899710999,-3.527083072941629,2.5620119718714043,-3.8939858064248676,2.8735929357912013
177.526,-4.1909834430420005,3.306594667242503,-3.6603973718843914,2.4074043406178585,-3.925690407463196,2.8569995039301808
177.626,-3.9365614695475255,3.383740609234815,-3.8937803633744,2.324553693211955,-3.915170916460963,2.854147151223385
177.726,-3.7027504505831854,3.413832078769822,-4.0106359784111945,2.430224416762064,-3.8566932144971897,2.922028247765943
177.826,-3.6880470625715214,3.3976420132946537,-3.938794170630335,2.5726795815358976,-3.8134206166009283,2.9851607974152756
177.926,-3.832176590613224,3.320965869926671,-3.6955123775673626,2.5926017524310354,-3.7638444840902934,2.956783811178853
178.026,-3.9471549326718347,3.1624570031381167,-3.5113319497222495,2.568852789704877,-3.729243441197042,2.865654896421497
178.126,-3.9340768492517353,2.932569312389345,-3.584123790529754,2.6054102509740686,-3.7591003198907447,2.768989781681707
178.226,-3.8627288491141587,2.701457032238847,-3.7677931021990223,2.668535187932299,-3.8152609756565905,2.684996110085573
178.326,-3.8102891800960603,2.537963293050852,-3.8794655833038036,2.7039667730732218,-3.844877381699932,2.6209650330620367
178.426,-3.7608861795446247,2.4452644094562075,-3.9331146191014277,2.7130731680131133,-3.847000399323026,2.5791687887346604
178.526,-3.6530279863974813,2.3938896497217597,-3.975468697511535,2.7060688829157336,-3.8142483419545083,2.5499792663187466
178.626,-3.489488912579,2.3514588707045347,-3.9874290304194298,2.672924833012155,-3.738458971499215,2.512191851858345
178.726,-3.394115491635678,2.2805816195466235,-3.95144900223588,2.615608982246148,-3.672782246935779,2.4480953008963855
178.826,-3.4790266604694415,2.1526571074260157,-3.9220179635079067,2.6043210843448152,-3.7005223119886743,2.3784890958854152
178.926,-3.647571819995076,2.016949746528806,-3.940581089361439,2.6810908840194463,-3.7940764546782573,2.3490203152741262
179.026,-3.7006207061762395,1.9609327104837473,-3.924370887101853,2.7070363001347033,-3.8124957966390465,2.333984505309225
179.126,-3.5699070688201457,2.021852049722642,-3.8052221902201326,2.5465223019640066,-3.687564629520139,2.284187175843324
179.226,-3.433831756614378,2.1422953728896705,-3.6975918047705587,2.257813886262895,-3.5657117806924683,2.200054629576283
179.326,-3.471159982924013,2.259241613315547,-3.7086116066161963,1.9636005185492533,-3.5898857947701046,2.1114210659324
179.426,-3.6375331269986906,2.349704608436973,-3.7334917782926302,1.8503695119089667,-3.6855124526456606,2.1000370601729696
179.526,-3.7784301299224294,2.4106422802983856,-3.66101374899827,2.0322921281897224,-3.71972193946035,2.221467204244054
179.626,-3.811237335679952,2.445082869241426,-3.566165627910313,2.2704775767184824,-3.6887014817951327,2.3577802229799545
179.726,-3.789610547290414,2.4671616673210925,-3.54302688481573,2.316768735031349,-3.666318716053072,2.3919652011762205
179.826,-3.7742780289812763,2.490798053124964,-3.575835751961269,2.2390052060230823,-3.6750568904712724,2.364901629574023
179.926,-3.7599835710561114,2.51792782960231,-3.6365821664716442,2.1568844324993894,-3.6982828687638776,2.33740613105085
180.026,-3.709064755718007,2.544575617986866,-3.758104122523433,2.0815384915516923,-3.73358443912072,2.3130570547692795
180.126,-3.6235014159869183,2.571209022428193,-3.9461357285612335,2.023623013749006,-3.7848185722740757,2.2974160180885996
180.226,-3.580014000362664,2.6067032593689103,-4.037147493049461,2.1004532092850923,-3.8085807467060624,2.353578234327001
180.326,-3.6482386871652412,2.65523385570428,-3.902222349056525,2.365049894197716,-3.775230518110883,2.510141874950998
180.426,-3.7702292685512697,2.674090643510225,-3.7201565280459232,2.5065967282763646,-3.7451928982985967,2.590343685893295
180.526,-3.825387527238801,2.59785163919715,-3.683433657431818,2.262829214214987,-3.7544105923353097,2.4303404267060684
180.626,-3.7704138488533343,2.4228471644340552,-3.7315736500359002,1.9295273825736046,-3.7509937494446173,2.17618727350383
180.726,-3.7077383977706235,2.261457349720443,-3.7649937583771744,1.855495771224838,-3.7363660780738988,2.0584765604726405
180.826,-3.7373881015140547,2.2231382786733906,-3.780664308356717,2.0435924194237387,-3.7590262049353855,2.1333653490485647
180.926,-3.805741300595851,2.2865685494839076,-3.793894242890255,2.3915832874601097,-3.799817771743053,2.339075918472009
181.026,-3.7838136824080677,2.3657319792070437,-3.796793899570134,2.722812518379533,-3.7903037909891006,2.5442722487932885
181.126,-3.645288459249401,2.4032768687211594,-3.794027072530108,2.8893770091501985,-3.7196577658897545,2.6463269389356787
181.226,-3.5572997480744215,2.3964545177794867,-3.863669987392943,2.9328064896747623,-3.7104848677336824,2.6646305037271247
181.326,-3.6771619311656423,2.3492717338533815,-4.053620855809831,2.9361303868135775,-3.8653913934877364,2.6427010603334793
181.426,-3.9029622487720905,2.2719860758313346,-4.217653402056777,2.9589440823225717,-4.060307825414434,2.6154650790769534
181.526,-4.005299650883613,2.1780761187776374,-4.222211679547505,3.0333328756011433,-4.1137556652155585,2.6057044971893903
181.626,-3.891618644692504,2.0933999817289255,-4.178545545621804,3.1047757817269304,-4.035082095157154,2.599087881727928
181.726,-3.7275811662064604,2.066974965000804,-4.214934019805892,3.110166626523718,-3.971257593006176,2.588570795762261
181.826,-3.685621636006244,2.1385047113397344,-4.282966966445298,3.0386647631220103,-3.9842943012257708,2.5885847372308723
181.926,-3.757879158225485,2.248819484061806,-4.299825005942097,2.906884247350175,-4.028852082083791,2.5778518657059903
182.026,-3.847350298479222,2.290202034233234,-4.221740938105116,2.788992418521496,-4.034545618292169,2.539597226377365
182.126,-3.901715564159638,2.2155161292317267,-4.048274440277762,2.744784994885222,-3.9749950022186997,2.4801505620584745
182.226,-3.953615156302244,2.091830404094771,-3.913240520535398,2.7190179269495767,-3.933427838418821,2.4054241655221738
182.326,-4.034751212708624,1.9919617438483876,-3.931889175543024,2.671591389929455,-3.983320194125824,2.331776566888921
182.426,-4.09110925581358,1.9319341405121773,-4.01095502559316,2.7380222256075966,-4.05103214070337,2.334978183059887
182.526,-4.026847479659628,1.8996004985050008,-4.035197605503194,3.0102803701991343,-4.031022542581411,2.4549404343520678
182.626,-3.8264101348473756,1.8871484422375528,-4.009991484562498,3.2305314710809703,-3.9182008097049366,2.5588399566592614
182.726,-3.6252881743812755,1.8952721907665089,-3.965056722231563,3.1493449407890286,-3.7951724483064195,2.522308565777769
182.826,-3.554106697139979,1.9207442238730217,-3.906880304183217,2.900709541334769,-3.730493500661598,2.4107268826038952
182.926,-3.564438704165115,1.9198456342030177,-3.842751707289408,2.6806142680283975,-3.703595205727262,2.300229951115708
183.026,-3.5195566892160373,1.8293289432857545,-3.8064034470062102,2.549629699900205,-3.662980068111124,2.1894793215929798
183.126,-3.3513774357097037,1.6484346256117888,-3.8103061354087426,2.517124970964674,-3.5808417855592234,2.0827797982882315
183.226,-3.1216746617232594,1.4937886097145316,-3.755439732464154,2.5230818514529765,-3.438557197093707,2.0084352305837543
183.326,-2.9056806246027533,1.4787557151309814,-3.569887740849947,2.4945879982882144,-3.23778418272635,1.9866718567095978
183.426,-2.7717574520170283,1.581888886160923,-3.4016384861928595,2.376541978944635,-3.086697969104944,1.979215432552779
183.526,-2.7842640942723107,1.714969809169035,-3.3922054855096024,2.157010214389345,-3.0882347898909566,1.93599001177919
183.626,-2.94453147460346,1.8107157739876159,-3.437298198427562,1.9789196290097384,-3.1909148365155113,1.8948177014986771
183.726,-3.1358119540809852,1.8419890616073489,-3.41388252886008,1.9678381481276987,-3.2748472414705327,1.9049136048675237
183.826,-3.244008325508226,1.7953455072020361,-3.369754215254001,2.0250371973818555,-3.3068812703811137,1.9101913522919458
183.926,-3.2853800866593303,1.734683945998581,-3.3772135317760266,2.020385910183033,-3.3312968092176787,1.8775349280908071
184.026,-3.340586491636545,1.7617360664903245,-3.4357490609389014,1.9224407507136174,-3.388167776287723,1.8420884086019709
184.126,-3.4524419907714345,1.9155701066301594,-3.5188210709428325,1.7433780157644423,-3.4856315308571335,1.8294740611973008
184.226,-3.591955447015323,2.1172916661540824,-3.5685882643916553,1.5711660017889701,-3.580271855703489,1.8442288339715263
184.326,-3.725263152504679,2.2825108919359556,-3.544986029142042,1.4824487031712834,-3.6351245908233603,1.8824797975536196
184.426,-3.8437194802630232,2.3891835429823227,-3.5103580596579405,1.43278090635621,-3.6770387699604816,1.9109822246692665
184.526,-3.951050299294082,2.446135730456979,-3.5219725062724234,1.361740752901782,-3.7365114027832527,1.9039382416793804
184.626,-4.034381902678303,2.451557581814739,-3.5143870361877485,1.266089012758107,-3.774384469433026,1.858823297286423
184.726,-4.049560362449554,2.383285620274674,-3.4266047109240985,1.1576373401141673,-3.7380825366868264,1.7704614801944207
184.826,-3.9595066520122155,2.229720721245355,-3.338120652404196,1.0512182977219011,-3.6488136522082057,1.6404695094836281
184.926,-3.8147985796982247,2.0859906949505334,-3.3380862366993007,0.9805455535961555,-3.576442408198763,1.5332681242733444
185.026,-3.7089516396092903,2.098999726873671,-3.413785796072327,1.0518362882402679,-3.561368717840809,1.5754180075569695
185.126,-3.670839541796249,2.283300091099207,-3.536061234814426,1.3328213781791436,-3.6034503883053377,1.8080607346391753
185.226,-3.607596151711568,2.4046758701942483,-3.711851789137768,1.664782971534766,-3.6597239704246682,2.0347294208645073
185.326,-3.4320436878867038,2.2425378825312063,-3.9374069609838385,1.8632809784195372,-3.684725324435271,2.052909430475372
185.426,-3.216042364955216,1.9179782418667237,-4.130119983289857,1.867435085309044,-3.6730811741225367,1.8927066635878838
185.526,-3.1095303194288966,1.7203819057483478,-4.226474093760502,1.691803114428367,-3.668002206594699,1.7060925100883573
185.626,-3.1638446959262896,1.7858182031769692,-4.318168818174569,1.5291356546373094,-3.741006757050429,1.6574769289071392
185.726,-3.2444567744048376,1.9607159210007687,-4.4829471099369576,1.5454545662694703,-3.8637019421708976,1.7530852436351196
